kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Raba benda-benda yang berwujud padat!,Raba benda-benda yang berwjud padat!,IPA,Deletion Error
"Telah diketahui bahwa sumber daya alam ada dua, yaitu sumber daya alam yang tidak dapat diperbarui dan sumber daya alam yang dapat diperbarui.","Telah diketahui bahwa sumber daya alam da dua, yaitu sumber daya alam yang tidak dapat diperbarui dan sumber daya alam yang dapat diperbarui.",IPA,Deletion Error
Kedua macam sumber daya alam ini dapat dimanfaatkan manusia.,Kedua macam sumber daya alam ini dpat dimanfaatkan manusia.,IPA,Deletion Error
"Namun, penggunaannya harus bijaksana.","Namun, penggunaannya hars bijaksana.",IPA,Deletion Error
"Hal ini disebabkan sumber daya alam, khususnya sumber daya alam yang tidak dapat diperbarui, seperti minyak bumi, batu bara, dan gas alam, jumlahnya sangat terbatas.","Hal ini disebabkan sumber daya alam, khuusnya sumber daya alam yang tidak dapat diperbarui, seperti minyak bumi, batu bara, dan gas alam, jumlahnya sangat terbatas.",IPA,Deletion Error
"Bila telah habis, maka sumber daya alam ini tidak dapat terbentuk lagi dalam waktu yang relatif singkat.","Bila telah habis, maka sumber daya ala ini tidak dapat terbentuk lagi dalam waktu yang relatif singkat.",IPA,Deletion Error
"Tumbuhan, hewan, dan air adalah contoh-contoh sumber daya alam yang dapat diperbarui.","Tumbuhan, hewan, dan air adalah contoh-contoh sumer daya alam yang dapat diperbarui.",IPA,Deletion Error
"Meskipun termasuk sumber daya alam yang dapat diperbarui, jika kita tidak bijaksana dalam memanfaatkannya, maka kelestarian sumber daya alam ini dapat terganggu.","Meskipun termasuk sumber daya alam yang dpat diperbarui, jika kita tidak bijaksana dalam memanfaatkannya, maka kelestarian sumber daya alam ini dapat terganggu.",IPA,Deletion Error
"Bukan tidak mungkin pada suatu saat, sumber daya alam tersebut menjadi langka bahkan punah.","Bukan tidak mungkin pada suatu saat, sumer daya alam tersebut menjadi langka bahkan punah.",IPA,Deletion Error
"Untuk itu, selain memanfaatkannya kita juga harus melakukan tindakan-tindakan pelestarian.","Untuk itu, selain memanfaatkannya kita juga hars melakukan tindakan-tindakan pelestarian.",IPA,Deletion Error
Tumbuhan adalah sumber daya alam nabati yang sangat diperlukan dalam kehidupan.,Tumbuhan adalah sumber daya alam nabati yan sangat diperlukan dalam kehidupan.,IPA,Deletion Error
"Banyak manfaat yang diperoleh manusia dari tumbuhan, antara lain, berupa makanan, pakaian, peralatan rumah tangga, dan obat-obatan.","Banyak manfaat yang diperoleh manusia dari tumuhan, antara lain, berupa makanan, pakaian, peralatan rumah tangga, dan obat-obatan.",IPA,Deletion Error
Coba cari kegunaan tumbuhan yang lain!,Coba cari kegunaan tmbuhan yang lain!,IPA,Deletion Error
"Tumbuhan sebagai sumber daya alam nabati dapat dibedakan menjadi tiga, yaitu tumbuhan pangan, tumbuhan perdagangan, dan tumbuhan hasil hutan.","Tumbuhan sebagai sumber daya alam nabati dpat dibedakan menjadi tiga, yaitu tumbuhan pangan, tumbuhan perdagangan, dan tumbuhan hasil hutan.",IPA,Deletion Error
Apakah perbedaan ketiga jenis tumbuhan tersebut?,Apakah perbedaan ketiga jeni tumbuhan tersebut?,IPA,Deletion Error
Tumbuhan pangan menghasilkan bahan makanan.,Tumbuhan pangan menghasilkan baha makanan.,IPA,Deletion Error
"Contoh tumbuhan pangan, antara lain, padi, ketela pohon, jagung, kacang, sayuran, gandum, dan ubi.","Contoh tumbuhan pangan, antara lain, padi, ktela pohon, jagung, kacang, sayuran, gandum, dan ubi.",IPA,Deletion Error
Pernahkah kamu makan bahan makanan yang berasal dari beberapa contoh tumbuhan tersebut?,Pernahkah kamu makan bahan makanan yang bersal dari beberapa contoh tumbuhan tersebut?,IPA,Deletion Error
Tumbuhan perdagangan sengaja dibudidayakan untuk kepentingan perdagangan.,Tumbuhan peragangan sengaja dibudidayakan untuk kepentingan perdagangan.,IPA,Deletion Error
Tumbuhan ini biasanya ditanam pada kawasan yang luas.,Tumbuhan ini biasanya ditanam pada kawasan yan luas.,IPA,Deletion Error
"Contoh tumbuhan tersebut, antara lain, kelapa, teh, cengkih, kelapa sawit, kopi, cokelat, tembakau, dan karet.","Contoh tumbuhan tersebut, antara lain, kelapa, eh, cengkih, kelapa sawit, kopi, cokelat, tembakau, dan karet.",IPA,Deletion Error
Dapatkah kamu menunjukkan contoh-contoh lainnya?,Dapatkah kamu menunjukkan conto-contoh lainnya?,IPA,Deletion Error
Tumbuhan di hutan banyak dimanfaatkan untuk membuat rumah dan perabotan rumah tangga.,Tumbuhan di hutan banyak dimanfaatkan untuk memuat rumah dan perabotan rumah tangga.,IPA,Deletion Error
Hasil hutan tersebut sebagian besar berupa kayu.,Hasil hutan tersebut sebagian besar berupa kay.,IPA,Deletion Error
Sebagian lainnya berupa rotan dan damar.,Sebagian lainnya berupa rota dan damar.,IPA,Deletion Error
Coba cari contoh-contoh hasil hutan lain!,Coba cari contoh-contoh hasi hutan lain!,IPA,Deletion Error
Hewan termasuk salah satu contoh sumber daya alam yang dapat diperbarui.,Hewan termasuk salah satu contoh sumber dya alam yang dapat diperbarui.,IPA,Deletion Error
"Dengan kemampuannya berkembang biak, hewan dapat menghasilkan keturunan baru dalam waktu yang tidak terlalu lama.","Dengan kemampuannya berkembang biak, hewan dapat menhasilkan keturunan baru dalam waktu yang tidak terlalu lama.",IPA,Deletion Error
Sumber daya alam hewani tersebut meliputi peternakan dan perikanan.,Sumber daya alam hewani tersebut meliputi pternakan dan perikanan.,IPA,Deletion Error
Apa yang dimaksud dengan peternakan dan perikanan?,Apa yang dimaksud dengan peternakan dan perkanan?,IPA,Deletion Error
Pernahkah kamu memelihara ayam atau hewan ternak lainnya?,Pernahkah kamu memelihara ayam atau hewan terak lainnya?,IPA,Deletion Error
Untuk apa hewan-hewan tersebut dipelihara?,Untuk apa hewan-hewan trsebut dipelihara?,IPA,Deletion Error
Coba tanyakan masalah ini kepada guru atau orang tuamu!,Coba tanyakan masalah ini kepada guru ata orang tuamu!,IPA,Deletion Error
"Selain peternakan dan perikanan, hewan-hewan lain yang hidup di tempat liar juga termasuk sumber daya alam hewani.","Selain peternakan dan perikanan, hewan-hewan lain yan hidup di tempat liar juga termasuk sumber daya alam hewani.",IPA,Deletion Error
"Contoh hewan-hewan tersebut, antara lain, harimau, gajah, buaya, berbagai jenis burung, ular, penyu, kadal, dan berbagai jenis serangga.","Contoh hewan-hewan tersebut, antara lain, harimau, gjah, buaya, berbagai jenis burung, ular, penyu, kadal, dan berbagai jenis serangga.",IPA,Deletion Error
Kita tidak boleh mengusik keberadaan hewan-hewan liar tersebut apalagi memburunya karena dapat merusak kelestariannya.,Kita tidak boleh mengusik keberadaan hewan-hewan lia tersebut apalagi memburunya karena dapat merusak kelestariannya.,IPA,Deletion Error
Air merupakan sumber daya alam yang paling banyak tersedia di alam.,Air merupakan sumber daya alam yang palng banyak tersedia di alam.,IPA,Deletion Error
Air terdapat di mana-mana.,Air terdapat d mana-mana.,IPA,Deletion Error
"Di danau, di laut, di sungai, bahkan di dalam tanah.","Di danau, di laut, di sungai, bahan di dalam tanah.",IPA,Deletion Error
Apa manfaat air bagi manusia?,Apa manfaat air agi manusia?,IPA,Deletion Error
"Air bagi manusia selain bermanfaat untuk memenuhi kebutuhan sehari-hari, juga bermanfaat dalam bidang-bidang sebagai berikut.","Air bagi manusia selain bermanfaat untuk mmenuhi kebutuhan sehari-hari, juga bermanfaat dalam bidang-bidang sebagai berikut.",IPA,Deletion Error
Pernahkah kamu mendengar istilah subak?,Pernahkah kamu mendengar istiah subak?,IPA,Deletion Error
Subak adalah nama sistem irigasi yang berada di bali.,Subak adalah nama sistem irigasi yang berda di bali.,IPA,Deletion Error
"Danau, sungai, rawa, dan laut dapat dimanfaatkan untuk kegiatan perikanan.","Danau, sungai, rawa, dan laut dapat dimnfaatkan untuk kegiatan perikanan.",IPA,Deletion Error
"Kegiatan perikanan ini umumnya dilakukan oleh masyarakat dengan cara membuat kolam ikan, tambak, atau karamba.","Kegiatan perikanan ini umumnya dilakukan oleh masarakat dengan cara membuat kolam ikan, tambak, atau karamba.",IPA,Deletion Error
"Selain ikan, hewan-hewan apa sajakah yang biasanya dipelihara dalam kegiatan perikanan?","Selain ikan, hewan-hewan apa sajakah yang biaanya dipelihara dalam kegiatan perikanan?",IPA,Deletion Error
Air digunakan untuk irigasi atau pengairan pada lahan-lahan pertanian.,Air digunakan untuk irigasi atau pengairan pda lahan-lahan pertanian.,IPA,Deletion Error
Irigasi dapat membuat tanah menjadi subur.,Irigasi dapat membuat tana menjadi subur.,IPA,Deletion Error
Wisata air sangat digemari oleh wisatawan dari dalam maupun luar negeri.,Wisata air sangat digemari oleh wisatawan dar dalam maupun luar negeri.,IPA,Deletion Error
"Contoh tempat wisata air tersebut, antara lain, ancol, pantai parangtritis, pantai kuta, danau toba, waduk gajah mungkur, telaga warna, dan taman laut.","Contoh tempat wisata air tersebut, antara lai, ancol, pantai parangtritis, pantai kuta, danau toba, waduk gajah mungkur, telaga warna, dan taman laut.",IPA,Deletion Error
Dapatkah kalian menyebutkan contoh yang lain?,Dapatkah kalian menyebutkan cntoh yang lain?,IPA,Deletion Error
Laut selatan umumnya memiliki ombak yang lebih besar dan lebih tinggi daripada laut utara.,Laut selatan umumnya memiliki ombak yang lebh besar dan lebih tinggi daripada laut utara.,IPA,Deletion Error
Air dapat dimanfaatkan untuk membuat pembangkit tenaga listrik.,Air dapat dimanfaatkan untuk membuat pembangkit tenga listrik.,IPA,Deletion Error
Air yang dapat dimanfaatkan untuk membangkitkan tenaga listrik adalah air yang memiliki tekanan besar atau memiliki tenaga besar.,Air yang dapat dimanfaatkan untuk membangkitkan tenga listrik adalah air yang memiliki tekanan besar atau memiliki tenaga besar.,IPA,Deletion Error
Air yang memiliki tenaga besar biasanya berwujud aliran deras yang umumnya terdapat pada air terjun dan waduk.,Air yang memiliki tenaga besar biasanya berujud aliran deras yang umumnya terdapat pada air terjun dan waduk.,IPA,Deletion Error
Adakah air terjun atau waduk di daerahmu?,Adakah air terjun atau waduk di daeahmu?,IPA,Deletion Error
Bencana alam yang sering terjadi semata-mata atas kehendak tuhan yang maha esa.,Bencana alam yang sering terjadi semata-mata ata kehendak tuhan yang maha esa.,IPA,Deletion Error
Kita tidak dapat memperkirakan kapan terjadinya.,Kita tidak dapat memperkiraka kapan terjadinya.,IPA,Deletion Error
"Contoh bencana itu, antara lain, gempa bumi, gunung berapi meletus, dan banjir.","Contoh bencana itu, antara lain, gempa bum, gunung berapi meletus, dan banjir.",IPA,Deletion Error
"Meskipun bencana tersebut disebabkan oleh alam, manusia juga mempunyai peranan akan timbulnya peristiwa itu.","Meskipun bencana tersebut disebabkan oleh alam, mansia juga mempunyai peranan akan timbulnya peristiwa itu.",IPA,Deletion Error
"Misalnya, kebiasaan menebang hutan secara besar-besaran dapat membuat hutan menjadi gundul.","Misalnya, kebiasaan menebang hutan secara besar-besaran dpat membuat hutan menjadi gundul.",IPA,Deletion Error
"Apabila hutan telah gundul, maka bencana alam seperti tanah longsor, banjir, dan kekeringan.","Apabila hutan telah gundul, maka bencana ala seperti tanah longsor, banjir, dan kekeringan.",IPA,Deletion Error
Bencana alam yang telah terjadi dapat merusak sumber daya alam yang berada di sekitarnya.,Bencana alam yang telah terjadi dapat mersak sumber daya alam yang berada di sekitarnya.,IPA,Deletion Error
"Berdasarkan hal di atas, maka dapat disimpulkan bahwa kerusakan sumber daya alam dapat terjadi karena faktor  alam dan faktor  manusia.","Berdasarkan hal di atas, maka dapat dsimpulkan bahwa kerusakan sumber daya alam dapat terjadi karena faktor  alam dan faktor  manusia.",IPA,Deletion Error
Kerusakan sumber daya alam dapat terjadi karena faktor  alam.,Kerusakan sumber daya alam dapat terjadi karna faktor  alam.,IPA,Deletion Error
"Faktor alam tersebut, antara lain, berupa gempa bumi, gunung berapi meletus, dan banjir.","Faktor alam tersebut, antara lain, berupa gema bumi, gunung berapi meletus, dan banjir.",IPA,Deletion Error
Gempa bumi sering terjadi di negara kita.,Gempa bumi sering terjadi di negara kit.,IPA,Deletion Error
"Apabila suatu daerah mengalami gempa bumi, maka kerusakan terjadi di mana-mana.","Apabila suatu daerah mengalami gempa bumi, mka kerusakan terjadi di mana-mana.",IPA,Deletion Error
"Rumah dan gedung banyak yang roboh, pohon-pohon bertumbangan, sebagian tanah ada yang retak, sebagian tanah longsor bahkan kadang-kadang jatuh korban jiwa manusia.","Rumah dan gedung banyak yang roboh, phon-pohon bertumbangan, sebagian tanah ada yang retak, sebagian tanah longsor bahkan kadang-kadang jatuh korban jiwa manusia.",IPA,Deletion Error
"Tentu saja dampak yang ditimbulkan gempa bumi sungguh sangat merugikan, termasuk bagi kelestarian sumber daya alam.","Tentu saja dampak yang ditimbulkan gempa bum sungguh sangat merugikan, termasuk bagi kelestarian sumber daya alam.",IPA,Deletion Error
Gunung berapi meletus karena adanya dorongan dari dalam perut bumi yang sangat kuat.,Gunung berapi meletus karena adanya dorongan dar dalam perut bumi yang sangat kuat.,IPA,Deletion Error
Peristiwa alam ini dapat menimbulkan kerusakan lingkungan.,Peristiwa alam ini dapat menimbulkan kerusakan linkungan.,IPA,Deletion Error
"Contohnya, tumbuhan banyak yang mati, hewan-hewan menjadi korban, bangunan banyak yang roboh dan rusak, terjadi hujan abu dan semburan awan panas bahkan kadang-kadang jatuh korban jiwa manusia.","Contohnya, tumbuhan banyak yang mati, hewan-hewan menadi korban, bangunan banyak yang roboh dan rusak, terjadi hujan abu dan semburan awan panas bahkan kadang-kadang jatuh korban jiwa manusia.",IPA,Deletion Error
Apakah di daerahmu terdapat gunung berapi?,Apakah di daerahmu terdpat gunung berapi?,IPA,Deletion Error
"Jika ada, pernah meletuskah gunung berapi tersebut?","Jika ada, pernah meletuskah gunung berapi terebut?",IPA,Deletion Error
Banjir sering terjadi di saat musim hujan.,Banjir sering terjadi di saat musim hujn.,IPA,Deletion Error
Banjir banyak menimbulkan kerugian.,Banjir banyak menmbulkan kerugian.,IPA,Deletion Error
"Contohnya, rumah banyak yang rusak, tanaman pertanian tergenang air, hewan-hewan hanyut, jembatan roboh karena diterjang banjir, kadang-kadang jatuh korban jiwa manusia.","Contohnya, rumah banyak yang rusak, tanaman peranian tergenang air, hewan-hewan hanyut, jembatan roboh karena diterjang banjir, kadang-kadang jatuh korban jiwa manusia.",IPA,Deletion Error
Mengapa banjir dapat terjadi?,Mengapa banjir dpat terjadi?,IPA,Deletion Error
Manusia kadang-kadang ada yang tidak memedulikan alam.,Manusia kadang-kadang ada yang tidak memedulikan ala.,IPA,Deletion Error
Mereka melakukan kegiatan-kegiatan yang bersifat merugikan kelestarian sumber daya alam.,Mereka melakukan kegiatan-kegiatan yang bersifat merugikan klestarian sumber daya alam.,IPA,Deletion Error
"Akibatnya, timbul bencana alam yang tidak kita inginkan.","Akibatnya, timbul bencana alam yang tidak kit inginkan.",IPA,Deletion Error
"Jika terjadi bencana alam, maka hanya kerugianlah yang kita dapatkan karena sumber daya alam banyak yang rusak.","Jika terjadi bencana alam, maka hanya kergianlah yang kita dapatkan karena sumber daya alam banyak yang rusak.",IPA,Deletion Error
Penebangan hutan yang tidak terkendali menyebabkan hutan menjadi gundul.,Penebangan hutn yang tidak terkendali menyebabkan hutan menjadi gundul.,IPA,Deletion Error
Banjir dan tanah longsor mudah melanda daerah atau hutan yang gundul.,Banjir dan tanah longsor mudah melanda daeah atau hutan yang gundul.,IPA,Deletion Error
"Selain itu, hewan-hewan yang semula hidup di dalam hutan tersebut akan kehilangan tempat tinggalnya.","Selain itu, hewan-hewan yang semula hidup d dalam hutan tersebut akan kehilangan tempat tinggalnya.",IPA,Deletion Error
Membuang sampah di sungai menyebabkan aliran air sungai terhambat.,Membuang sampah di sungai menyebabkan aliran ir sungai terhambat.,IPA,Deletion Error
"Akibatnya, jika turun hujan lebat akan mudah terjadi banjir.","Akibatnya, jika turun hujan lebat akan mudh terjadi banjir.",IPA,Deletion Error
Perburuan hewan yang tidak terkendali dapat membuat jenis hewan-hewan tertentu menjadi langka.,Perburuan hewan yang tidak terkendali dapat memuat jenis hewan-hewan tertentu menjadi langka.,IPA,Deletion Error
"Apabila hal ini terus terjadi, maka secara berangsur-angsur jenis hewan-hewan tersebut akan punah.","Apabila hal ini terus terjadi, maka secra berangsur-angsur jenis hewan-hewan tersebut akan punah.",IPA,Deletion Error
Perladangan berpindah dapat menyebabkan tanah menjadi hilang kesuburannya.,Perladangan berpindah dapat menyebabkan tanah menjadi hilng kesuburannya.,IPA,Deletion Error
Menangkap ikan dengan bahan peledak.,Menangkap ikan dengan baha peledak.,IPA,Deletion Error
Kegiatan ini dapat menyebabkan pencemaran air serta mematikan semua ikan dan makhluk hidup lain yang tinggal di dalam perairan tersebut.,Kegiatan ini dapat menyebabkan pencemaran air sera mematikan semua ikan dan makhluk hidup lain yang tinggal di dalam perairan tersebut.,IPA,Deletion Error
Penggunaan pupuk yang berlebihan dapat merusak kesuburan tanah.,Penggunaan pupuk yang berlebihan dapat merusak kesburan tanah.,IPA,Deletion Error
Pembasmian hama dengan pestisida dapat meracuni makhluk hidup yang berada di sekitarnya.,Pembasmian hama dengan pestisida dapat meracuni makluk hidup yang berada di sekitarnya.,IPA,Deletion Error
Dapatkah kamu menunjukkan beberapa contoh kegiatan manusia yang lain yang dapat merugikan kelestarian sumber daya alam?,Dapatkah kamu menunjukkan beberapa contoh kegiatan mansia yang lain yang dapat merugikan kelestarian sumber daya alam?,IPA,Deletion Error
Perilaku manusia sangat menentukan lestari atau tidaknya sumber daya alam.,Perilaku manusia sangat menentukan lestari atau tidknya sumber daya alam.,IPA,Deletion Error
"Cara pelestarian sumber daya alam yang mungkin dapat dilakukan manusia, sebagai berikut.","Cara pelestarian sumber daya alam yang munkin dapat dilakukan manusia, sebagai berikut.",IPA,Deletion Error
"Pengadaan reboisasi, yaitu penanaman kembali hutan yang telah gundul.","Pengadaan reboisasi, yaitu penanaman kembali hutan yan telah gundul.",IPA,Deletion Error
Kegiatan ini dapat mencegah terjadinya banjir dan tanah longsor.,Kegiatan ini dapat mencegah terjadinya banjir an tanah longsor.,IPA,Deletion Error
Pembuatan sengkedan atau terasering pada daerah yang miring.,Pembuatan sengkedan atau terasering pada daerah yan miring.,IPA,Deletion Error
"Tanpa sengkedan, air lebih mudah mengalir sambil menghanyutkan lapisan-lapisan tanah yang subur.","Tanpa sengkedan, air lebih mudah mengalir samil menghanyutkan lapisan-lapisan tanah yang subur.",IPA,Deletion Error
"Umumnya, kamu bisa melihat sengkedan tersebut di daerah perbukitan atau pegunungan.","Umumnya, kamu bisa melihat sengkedan tersebut d daerah perbukitan atau pegunungan.",IPA,Deletion Error
"Jika daerah tersebut dibuat sengkedan, maka aliran air menjadi terhambat.","Jika daerah tersebut dibuat sengkedan, maka alian air menjadi terhambat.",IPA,Deletion Error
"Akibatnya, banjir, erosi, dan tanah longsor kemungkinan besar dapat dicegah.","Akibatnya, banjir, erosi, dan tanah longsor kemngkinan besar dapat dicegah.",IPA,Deletion Error
Hal ini bertujuan untuk mempertahankan dan meningkatkan kesuburan tanah.,Hal ini bertujuan untuk mempertahankan dan menngkatkan kesuburan tanah.,IPA,Deletion Error
Penebangan pohon secara berencana.,Penebangan pohon secra berencana.,IPA,Deletion Error
"Maksudnya, pohon yang ditebang harus benar-benar sudah tua dan setiap penebangan langsung diikuti dengan penanaman pohon pengganti.","Maksudnya, pohon yang ditebang harus benar-benar sudh tua dan setiap penebangan langsung diikuti dengan penanaman pohon pengganti.",IPA,Deletion Error
Hal ini bertujuan agar jenis tumbuhan dan hewan tertentu yang tinggal di dalamnya tidak diambil secara sembarangan.,Hal ini bertujuan agar jenis tumbuhan an hewan tertentu yang tinggal di dalamnya tidak diambil secara sembarangan.,IPA,Deletion Error
Perlindungan tersebut diperkuat dengan adanya undang-undang perlindungan hewan dan tumbuhan langka yang dikeluarkan pemerintah.,Perlindungan tersebut diperkuat dengan adanya undang-undang perindungan hewan dan tumbuhan langka yang dikeluarkan pemerintah.,IPA,Deletion Error
Pernahkah kamu berkunjung ke taman safari di bogor?,Pernahkah kamu berkunjung ke taman safari d bogor?,IPA,Deletion Error
"Di dalamnya dapat dijumpai bermacam-macam hewan yang dilindungi, seperti harimau, gajah, kura-kura, dan hewan-hewan langka lainnya.","Di dalamnya dapat dijumpai bermacam-macam hewan yan dilindungi, seperti harimau, gajah, kura-kura, dan hewan-hewan langka lainnya.",IPA,Deletion Error
Cagar alam adalah usaha untuk melestarikan jenis tumbuhan dan hewan langka agartidak punah.,Cagar alam adalah usaha untuk melestarikan jens tumbuhan dan hewan langka agartidak punah.,IPA,Deletion Error
"Sementara itu, suaka margasatwa adalah usaha untuk melindungi jenis hewan langka tertentu agar tidak punah.","Sementara itu, suaka margasatwa adalah usaha ntuk melindungi jenis hewan langka tertentu agar tidak punah.",IPA,Deletion Error
"Berdasarkan contoh cara-cara yang telah disebutkan di atas, maka kerusakan yang terjadi pada sumber daya alam dapat dicegah sedini mungkin.","Berdasarkan contoh cara-cara yang telah dsebutkan di atas, maka kerusakan yang terjadi pada sumber daya alam dapat dicegah sedini mungkin.",IPA,Deletion Error
Apakah kamu memiliki cara-cara yang lain?,Apakah kamu memiliki caa-cara yang lain?,IPA,Deletion Error
Coba sebutkan cara-cara yang kamu miliki!,Coba sebutkan cara-cara ang kamu miliki!,IPA,Deletion Error
Kelestarian sumber daya alam sesungguhnya sangat bermanfaat bagi kehidupan manusia itu sendiri.,Kelestarian sumber daya alam sesungguhnya sangat beranfaat bagi kehidupan manusia itu sendiri.,IPA,Deletion Error
"Oleh karena itu, kita harus selalu menjaga kelestariannya secara bersama-sama.","Oleh karena itu, kita harus selalu menaga kelestariannya secara bersama-sama.",IPA,Deletion Error
Kerusakan sumber daya alam dapat disebabkan oleh faktor  alam dan faktor  manusia.,Kerusakan sumber daya alam dapat disebabkan ole faktor  alam dan faktor  manusia.,IPA,Deletion Error
"Bencana alam yang dapat menyebabkan kerusakan sumber daya alam, antara lain gempa bumi, gunung api meletus, dan banjir.","Bencana alam yang dapat menyebabkan kerusakan sumer daya alam, antara lain gempa bumi, gunung api meletus, dan banjir.",IPA,Deletion Error
"Contoh-contoh perbuatan manusia yang dapat menimbulkan kerusakan sumber daya alam, antara lain menebang hutan secara liar, membuang sampah di sungai, berburu hewan di hutan, perladangan berpindah, menangkap ikan dengan bahan peledak, menggunakan pupuk secara berlebihan, dan menggunakan pestisida secara berlebihan.","Contoh-contoh perbuatan manusia yang dapat menimbulkan kerusakan sumber daya alam, antara lain menebang hutan secra liar, membuang sampah di sungai, berburu hewan di hutan, perladangan berpindah, menangkap ikan dengan bahan peledak, menggunakan pupuk secara berlebihan, dan menggunakan pestisida secara berlebihan.",IPA,Deletion Error
"Contoh perbuatan manusia yang peduli lingkungan, antara lain mengadakan reboisasi, membuat sengkedan atau terasering, mengolah dan memupuk tanah, menebang pohon secara berencana, membuat hutan lindung, membentuk cagar alam dan suaka margasatwa, serta membatasi penambangan mineral bumi dengan mengeluarkan peraturan pemerintah.","Contoh perbuatan manusia yang peduli lingkungan, antara lain mengadakan reboisasi, membuat sengkedan atau terasering, mengolah dan memupuk tanah, menebang pohon secara berencana, membuat hutan lindung, membentuk cagar alam dan suaka margasatwa, serta membatasi penambangan mineral bumi dengan mengeluarkan perturan pemerintah.",IPA,Deletion Error
Salah satu usaha yang dapat dilakukan dalam rangka menggunakan dan mengelola sumber daya alam secara bijaksana adalah memperbaiki perilaku manusia.,Salah satu usaha yang dapat dilakukan dlam rangka menggunakan dan mengelola sumber daya alam secara bijaksana adalah memperbaiki perilaku manusia.,IPA,Deletion Error
Apa yang dimaksud dengan sumberdaya alam yang dapat diperbarui?,Apa yan dimaksud dengan sumberdaya alam yang dapat diperbarui?,IPA,Deletion Error
Sebutkan lima contoh sumber daya alam yang tidak dapat diperbarui!,Sebutkan lima contoh sumber daya alam yan tidak dapat diperbarui!,IPA,Deletion Error
Mengapa pada tanah miring perlu dibuat sengkedan?,Mengapa pada tanah miring perlu dibuat senkedan?,IPA,Deletion Error
Mengapa menangkap ikan dengan bahan peledak dapat mengakibatkan kerusakan sumber daya alam?,Mengapa menangkap ikan dengan bahan peledak dpat mengakibatkan kerusakan sumber daya alam?,IPA,Deletion Error
Jelaskan!,Jelskan!,IPA,Deletion Error
Sebutkan empat contoh perilaku manusia yang peduli lingkungan!,Sebutkan empat contoh perilaku manusia yang pedli lingkungan!,IPA,Deletion Error
Bagaimanakah ciri-ciri makhluk hidup?,Bagaimanakah ciri-ciri makluk hidup?,IPA,Deletion Error
Sebutkan fungsi daun pada tumbuhan!,Sebutkan fungsi daun ada tumbuhan!,IPA,Deletion Error
Sebutkan lima contoh hewan pemakan tumbuhan!,Sebutkan lima contoh hewa pemakan tumbuhan!,IPA,Deletion Error
Mengapa payung terbuat dari bahan plastik?,Mengapa payung terbuat ari bahan plastik?,IPA,Deletion Error
Bagaimana caranya agar barang-barang dari kayu dapat tahan lama?,Bagaimana caranya agar barang-barang dari kayu dpat tahan lama?,IPA,Deletion Error
Mengapa benda dapat tenggelam?,Mengapa benda dpat tenggelam?,IPA,Deletion Error
Sebutkan beberapa alat atau benda yang geraknya dipengaruhi angin!,Sebutkan beberapa alat atau benda yang gerknya dipengaruhi angin!,IPA,Deletion Error
Bagaimanakah cara memulihkan energi kita?,Bagaimanakah cara memulihkan eneri kita?,IPA,Deletion Error
Sebutkan contoh-contoh sumber energi yang tidak dapat diperbarui!,Sebutkan contoh-contoh sumber energi yang tidak dpat diperbarui!,IPA,Deletion Error
Bagaimana hubungan antara keadaan langit dengan jenis cuaca yang terjadi?,Bagaimana hubungan antara keadaan langit dengan jens cuaca yang terjadi?,IPA,Deletion Error
Tuhan menciptakan tubuh manusia dengan sempurna.,Tuhan menciptakan tubuh manuia dengan sempurna.,IPA,Deletion Error
"Lihatlah dirimu, adakah yang kurang?","Lihatlah dirimu, adakah ang kurang?",IPA,Deletion Error
"Kamu dikaruniai tubuh, daging dan rangka yang berfungsi dengan sempurna.","Kamu dikaruniai tubuh, daging dan rangka yan berfungsi dengan sempurna.",IPA,Deletion Error
Pada bab ini kita akan mempelajari struktur kerangka tubuh manusia.,Pada bab ini kita akan mempelajari strktur kerangka tubuh manusia.,IPA,Deletion Error
Kita juga akan belajar cara memelihara kesehatan kerangka.,Kita juga akan belajar cara memelihara ksehatan kerangka.,IPA,Deletion Error
Mari kita periksa tubuh kita.,Mari kita periksa tubu kita.,IPA,Deletion Error
"Rabalah tubuhmu mulai dari ujung jari, lengan, kepala, badan, sampai kakimu.","Rabalah tubuhmu mulai dari ujung jari, lenan, kepala, badan, sampai kakimu.",IPA,Deletion Error
Ada bagian yang terasa keras dan ada yang agak lunak.,Ada bagian yang terasa keras dan da yang agak lunak.,IPA,Deletion Error
Bagian yang terasa keras disebut tulang keras.,Bagian yang terasa kers disebut tulang keras.,IPA,Deletion Error
Adapun yang terasa agak lunak disebut tulang rawan.,Adapun yang terasa agak lunak disebut tulng rawan.,IPA,Deletion Error
Tulang-tulang itu tersambung dan tersusun rapi dan teratur.,Tulang-tulang itu tersambung an tersusun rapi dan teratur.,IPA,Deletion Error
Tulang yang tersusun secara teratur membentuk rangka.,Tulang yang tersusun secara teratur membentuk ranka.,IPA,Deletion Error
Rangka inilah yang menentukan bentuk tubuh kita.,Rangka inilah yang menentukan bentuk tubuh kit.,IPA,Deletion Error
"Tulang rangka manusia tersusun oleh zat kapur, fosfor, dan zat perekat.","Tulang rangka manusia tersusun oleh zat kapr, fosfor, dan zat perekat.",IPA,Deletion Error
