kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Bumi juga berputar mengelilingi matahari.,Bumi juga berputar mengelilingi matahari',IPA,Punctuation Error
"Bumi berbentuk bulat seperti bola, tetapi agak pepat pada kedua kutubnya, dan menggembung pada bagian khatulistiwa.","Bumi berbentuk bulat seperti bola, tetapi agak pepat pada kedua kutubnya, dan menggembung pada bagian khatulistiwa@",IPA,Punctuation Error
Bentuk bumi sebenarnya adalah bulat pepat.,Bentuk bumi sebenarnya adalah bulat pepat',IPA,Punctuation Error
Apakah yang dimaksud bulat pepat?,Apakah yang dimaksud bulat pepat',IPA,Punctuation Error
Apakah yang dimaksud dengan daerah pantai?,Apakah yang dimaksud dengan daerah pantai',IPA,Punctuation Error
Sebutkan macam-macam sungai berdasarkan sumber airnya!,Sebutkan macam?macam sungai berdasarkan sumber airnya!,IPA,Punctuation Error
Apakah yang dimaksud dengan dataran tinggi?,Apakah yang dimaksud dengan dataran tinggi',IPA,Punctuation Error
Jelaskan dua bukti bahwa bumi kita berbentuk bulat!,Jelaskan dua bukti bahwa bumi kita berbentuk bulat(,IPA,Punctuation Error
Kamu dapat menjelaskan hubungan antara keadaan awan dan cuaca dan mendeskripsikan pengaruh cuaca bagi kegiatan manusia.,Kamu dapat menjelaskan hubungan antara keadaan awan dan cuaca dan mendeskripsikan pengaruh cuaca bagi kegiatan manusia',IPA,Punctuation Error
Coba perhatikan keadaan suatu tempat pada saat siang hari!,Coba perhatikan keadaan suatu tempat pada saat siang hari(,IPA,Punctuation Error
Bagaimana keadaan udaranya?,Bagaimana keadaan udaranya',IPA,Punctuation Error
Sekarang di daerahmu sering turun hujan atau tidak?,Sekarang di daerahmu sering turun hujan atau tidak',IPA,Punctuation Error
"Jika sering turun hujan, maka sekarang musim apa?",Jika sering turun hujan@ maka sekarang musim apa?,IPA,Punctuation Error
"Jika tidak turun hujan dalam waktu yang lama, maka sekarang musim apa?",Jika tidak turun hujan dalam waktu yang lama@ maka sekarang musim apa?,IPA,Punctuation Error
"Negara indonesia mengalami dua musim yang datangnya silih berganti, yaitu musim hujan dan musim kemarau.",Negara indonesia mengalami dua musim yang datangnya silih berganti@ yaitu musim hujan dan musim kemarau.,IPA,Punctuation Error
"Sementara itu, negara-negara di benua eropa umumnya memiliki empat musim, yaitu musim panas, musim gugur, musim dingin, dan musim semi.","Sementara itu, negara-negara di benua eropa umumnya memiliki empat musim, yaitu musim panas, musim gugur, musim dingin, dan musim semi@",IPA,Punctuation Error
Pergantian musim tak dapat lepas dari pengaruh cuaca.,Pergantian musim tak dapat lepas dari pengaruh cuaca',IPA,Punctuation Error
Apa sebenarnya pengertian cuaca?,Apa sebenarnya pengertian cuaca',IPA,Punctuation Error
Cuaca adalah keadaan udara pada suatu tempat dalam waktu tertentu.,Cuaca adalah keadaan udara pada suatu tempat dalam waktu tertentu',IPA,Punctuation Error
Ilmu yang mempelajari cuaca disebut meteorologi.,Ilmu yang mempelajari cuaca disebut meteorologi',IPA,Punctuation Error
Cuaca berbeda dengan iklim.,Cuaca berbeda dengan iklim',IPA,Punctuation Error
Iklim adalah suhu rata-rata udara dalam waktu lama pada daerah yang sangat luas.,Iklim adalah suhu rata?rata udara dalam waktu lama pada daerah yang sangat luas.,IPA,Punctuation Error
Ilmu yang mempelajari iklim disebut klimatologi.,Ilmu yang mempelajari iklim disebut klimatologi',IPA,Punctuation Error
"Cuaca bisa panas atau dingin, basah atau kering, berangin atau tidak berangin.","Cuaca bisa panas atau dingin, basah atau kering, berangin atau tidak berangin@",IPA,Punctuation Error
Cuaca disebabkan oleh perubahan udara di sekeliling bumi saat udara memanas atau mendingin.,Cuaca disebabkan oleh perubahan udara di sekeliling bumi saat udara memanas atau mendingin',IPA,Punctuation Error
Bagaimana proses terjadinya awan dan hujan?,Bagaimana proses terjadinya awan dan hujan',IPA,Punctuation Error
"Saat musim hujan tiba, biasanya anak-anak suka berhujan-hujanan.","Saat musim hujan tiba, biasanya anak@anak suka berhujan-hujanan.",IPA,Punctuation Error
Sebetulnya air hujan tidak baik bagi kesehatan.,Sebetulnya air hujan tidak baik bagi kesehatan',IPA,Punctuation Error
"Sebab selain kotor, air hujan juga mengandung berbagai macam zat dan kuman yang dapat membahayakan tubuh.",Sebab selain kotor@ air hujan juga mengandung berbagai macam zat dan kuman yang dapat membahayakan tubuh.,IPA,Punctuation Error
"Oleh karena itu, hindari berhujan-hujanan.","Oleh karena itu, hindari berhujan-hujanan@",IPA,Punctuation Error
Awan berasal dari uap air yang naik ke langit.,Awan berasal dari uap air yang naik ke langit',IPA,Punctuation Error
"Uap air terjadi karena adanya pemanasan matahari terhadap air di bumi, seperti air kolam, air danau, air laut, dan air sungai.","Uap air terjadi karena adanya pemanasan matahari terhadap air di bumi} seperti air kolam, air danau, air laut, dan air sungai.",IPA,Punctuation Error
"Makin naik ke atas, suhu uap air makin turun sehingga air menjadi makin dingin.",Makin naik ke atas@ suhu uap air makin turun sehingga air menjadi makin dingin.,IPA,Punctuation Error
"Akibatnya, terjadilah titik-titik air.","Akibatnya, terjadilah titik-titik air@",IPA,Punctuation Error
Titik-titik air ini kemudian saling menyatu dan turun ke bumi dalam bentuk hujan.,Titik?titik air ini kemudian saling menyatu dan turun ke bumi dalam bentuk hujan.,IPA,Punctuation Error
Coba perhatikan langit di atasmu!,Coba perhatikan langit di atasmu(,IPA,Punctuation Error
Berawan atau biru langit di atasmu?,Berawan atau biru langit di atasmu',IPA,Punctuation Error
"Setiap hari, keadaan langit tidak selalu sama.",Setiap hari@ keadaan langit tidak selalu sama.,IPA,Punctuation Error
"Suatu saat, langit terlihat biru bersih tanpa awan, namun pada saat yang lain terlihat berawan.","Suatu saat, langit terlihat biru bersih tanpa awan, namun pada saat yang lain terlihat berawan@",IPA,Punctuation Error
"Cuaca cerah adalah cuaca yang menunjukkan langit dalam kondisi terang, sinar matahari memancar terang tetapi tidak begitu terasa panas, terdapat awan yang berlapis-lapis tipis seperti bulu-bulu serat sutra halus.","Cuaca cerah adalah cuaca yang menunjukkan langit dalam kondisi terang, sinar matahari memancar terang tetapi tidak begitu terasa panas, terdapat awan yang berlapis}lapis tipis seperti bulu-bulu serat sutra halus.",IPA,Punctuation Error
"Pada saat siang hari, awan ini terlihat berwarna putih bersih.",Pada saat siang hari@ awan ini terlihat berwarna putih bersih.,IPA,Punctuation Error
"Namun, menjelang matahari terbit dan terbenam akan terlihat berwarna merah atau kuning cerah.",Namun@ menjelang matahari terbit dan terbenam akan terlihat berwarna merah atau kuning cerah.,IPA,Punctuation Error
Angin berhembus semilir.,Angin berhembus semilir',IPA,Punctuation Error
"Umumnya, hujan tidak akan turun pada saat cuaca cerah.",Umumnya@ hujan tidak akan turun pada saat cuaca cerah.,IPA,Punctuation Error
Cuaca berawan adalah cuaca yang menunjukkan bahwa di langit banyak terdapat awan.,Cuaca berawan adalah cuaca yang menunjukkan bahwa di langit banyak terdapat awan',IPA,Punctuation Error
Awan merupakan kumpulan uap air yang terdapat di udara.,Awan merupakan kumpulan uap air yang terdapat di udara',IPA,Punctuation Error
"Uap air ini berasal dari air kolam, air danau, air laut, serta air sungai yang naik ke atas dan bergabung dengan udara karena pengaruh panas matahari.","Uap air ini berasal dari air kolam@ air danau, air laut, serta air sungai yang naik ke atas dan bergabung dengan udara karena pengaruh panas matahari.",IPA,Punctuation Error
Benarkah awan dapat berjalan?,Benarkah awan dapat berjalan',IPA,Punctuation Error
Mengapa awan dapat berjalan?,Mengapa awan dapat berjalan',IPA,Punctuation Error
Awan terlihat berjalan karena didorong oleh angin.,Awan terlihat berjalan karena didorong oleh angin',IPA,Punctuation Error
Arah gerakan awan sesuai dengan arah gerakan angin.,Arah gerakan awan sesuai dengan arah gerakan angin',IPA,Punctuation Error
"Artinya, jika angin bertiup ke arah utara, maka awan akan bergerak ke arah utara.","Artinya, jika angin bertiup ke arah utara, maka awan akan bergerak ke arah utara@",IPA,Punctuation Error
"Jika angin bertiup ke arah barat, maka awan akan bergerak ke arah barat, dan seterusnya.","Jika angin bertiup ke arah barat, maka awan akan bergerak ke arah barat, dan seterusnya@",IPA,Punctuation Error
"Beberapa awan dapat bergerombol menjadi satu, sehingga menghasilkan sebuah awan yang besar.",Beberapa awan dapat bergerombol menjadi satu@ sehingga menghasilkan sebuah awan yang besar.,IPA,Punctuation Error
Awan yang besar tersebut dapat berubah menjadi mendung.,Awan yang besar tersebut dapat berubah menjadi mendung',IPA,Punctuation Error
"Apabila keadaan di sekitarnya mendukung, maka mendung dapat berubah menjadi hujan.",Apabila keadaan di sekitarnya mendukung@ maka mendung dapat berubah menjadi hujan.,IPA,Punctuation Error
Matahari menyinari bumi dan menghangatkan udara di sekeliling bumi.,Matahari menyinari bumi dan menghangatkan udara di sekeliling bumi',IPA,Punctuation Error
Beberapa tempat di bumi menerima lebih banyak sinar matahari sehingga lebih panas daripada tempat lainnya.,Beberapa tempat di bumi menerima lebih banyak sinar matahari sehingga lebih panas daripada tempat lainnya',IPA,Punctuation Error
Daerah tersebut sering disebut daerah khatulistiwa.,Daerah tersebut sering disebut daerah khatulistiwa',IPA,Punctuation Error
Indonesia adalah salah satu negara yang terletak di daerah khatulistiwa.,Indonesia adalah salah satu negara yang terletak di daerah khatulistiwa',IPA,Punctuation Error
"Oleh karena itu, hampir setiap hari cuacanya selalu panas.",Oleh karena itu@ hampir setiap hari cuacanya selalu panas.,IPA,Punctuation Error
"Suhu di dataran rendah, umumnya berbeda dengan suhu di dataran tinggi.",Suhu di dataran rendah@ umumnya berbeda dengan suhu di dataran tinggi.,IPA,Punctuation Error
"Bila kita berada di dataran rendah, maka udaranya akan terasa panas.",Bila kita berada di dataran rendah@ maka udaranya akan terasa panas.,IPA,Punctuation Error
"Sebaliknya, jika kita berada di dataran tinggi, maka udaranya akan terasa sejuk.","Sebaliknya, jika kita berada di dataran tinggi, maka udaranya akan terasa sejuk@",IPA,Punctuation Error
"Kondisi cuaca dipengaruhi oleh kelembapan udara, kecepatan angin, dan suhu udara di suatu daerah pada waktu tertentu.","Kondisi cuaca dipengaruhi oleh kelembapan udara, kecepatan angin, dan suhu udara di suatu daerah pada waktu tertentu@",IPA,Punctuation Error
"Bila kelembapan udara tinggi, angin bertiup kencang, dan suhu udara rendah, maka cuaca di daerah tersebut pada waktu itu dapat dikatakan dingin.","Bila kelembapan udara tinggi@ angin bertiup kencang, dan suhu udara rendah, maka cuaca di daerah tersebut pada waktu itu dapat dikatakan dingin.",IPA,Punctuation Error
"Saat cuaca dingin, kita cenderung merasa cepat lapar.",Saat cuaca dingin@ kita cenderung merasa cepat lapar.,IPA,Punctuation Error
Karena tubuh membutuhkan lebih banyak energi panas untuk mengatasi hawa dingin itu.,Karena tubuh membutuhkan lebih banyak energi panas untuk mengatasi hawa dingin itu',IPA,Punctuation Error
Energi panas tersebut diperoleh dari makanan yang kita makan.,Energi panas tersebut diperoleh dari makanan yang kita makan',IPA,Punctuation Error
Udara bergerak dari daerah yang bertekanan tinggi ke daerah yang bertekanan rendah.,Udara bergerak dari daerah yang bertekanan tinggi ke daerah yang bertekanan rendah',IPA,Punctuation Error
"Di waktu siang hari, daratan lebih cepat panas daripada lautan sehingga tekanan udara di atas daratan lebih rendah daripada tekanan udara di atas lautan.",Di waktu siang hari@ daratan lebih cepat panas daripada lautan sehingga tekanan udara di atas daratan lebih rendah daripada tekanan udara di atas lautan.,IPA,Punctuation Error
"Akibatnya, angin akan bertiup dari laut menuju ke daratan.",Akibatnya@ angin akan bertiup dari laut menuju ke daratan.,IPA,Punctuation Error
Angin tersebut dinamakan angin laut.,Angin tersebut dinamakan angin laut',IPA,Punctuation Error
Lalu apakah yang disebut angin darat?,Lalu apakah yang disebut angin darat',IPA,Punctuation Error
Di saat malam atau siang harikah angin darat bertiup?,Di saat malam atau siang harikah angin darat bertiup',IPA,Punctuation Error
"Pernahkah kamu menonton televisi, sementara di luar rumah hujan turun disertai petir yang menyambar-nyambar?","Pernahkah kamu menonton televisi, sementara di luar rumah hujan turun disertai petir yang menyambar-nyambar@",IPA,Punctuation Error
"Saat itu, pastilah orang tuamu menyuruhmu untuk mematikan televisi yang sedang kamu tonton tersebut.",Saat itu@ pastilah orang tuamu menyuruhmu untuk mematikan televisi yang sedang kamu tonton tersebut.,IPA,Punctuation Error
"Sebab mereka khawatir, petir akan menyambar antena televisi jika televisi tetap dihidupkan.",Sebab mereka khawatir@ petir akan menyambar antena televisi jika televisi tetap dihidupkan.,IPA,Punctuation Error
"Jika antena telah tersambar petir, maka kemungkinan seluruh komponen listrik yang berada di rumahmu dapat rusak dan terbakar.",Jika antena telah tersambar petir@ maka kemungkinan seluruh komponen listrik yang berada di rumahmu dapat rusak dan terbakar.,IPA,Punctuation Error
Sebab petir memiliki tegangan listrik yang sangat tinggi.,Sebab petir memiliki tegangan listrik yang sangat tinggi',IPA,Punctuation Error
"Saat cuaca berangin, langit biasanya tampak agak berawan, suhu udara rendah, dan angin bertiup kencang sehingga menerbangkan benda-benda ringan yang dilaluinya.","Saat cuaca berangin, langit biasanya tampak agak berawan, suhu udara rendah, dan angin bertiup kencang sehingga menerbangkan benda}benda ringan yang dilaluinya.",IPA,Punctuation Error
Kadang-kadang tiupan angin yang sangat kencang dapat menumbangkan pohon serta merobohkan rumah di sekitarnya.,Kadang?kadang tiupan angin yang sangat kencang dapat menumbangkan pohon serta merobohkan rumah di sekitarnya.,IPA,Punctuation Error
Kecepatan angin dapat diukur dengan alat yang disebut anemometer.,Kecepatan angin dapat diukur dengan alat yang disebut anemometer',IPA,Punctuation Error
"Keberadaan angin dimanfaatkan nelayan untuk menggerakkan perahu layarnya saat pergi ke laut, begitu pula saat kembali dari laut.",Keberadaan angin dimanfaatkan nelayan untuk menggerakkan perahu layarnya saat pergi ke laut@ begitu pula saat kembali dari laut.,IPA,Punctuation Error
"Angin juga dimanfaatkan di dalam dunia penerbangan, menggerakkan kincir angin, olahraga layar, terbang layang, dan bermain layang-layang.","Angin juga dimanfaatkan di dalam dunia penerbangan} menggerakkan kincir angin, olahraga layar, terbang layang, dan bermain layang-layang.",IPA,Punctuation Error
Hujan berasal dari udara yang mengandung uap air.,Hujan berasal dari udara yang mengandung uap air',IPA,Punctuation Error
Udara akan naik ke atas dan membentuk awan.,Udara akan naik ke atas dan membentuk awan',IPA,Punctuation Error
"Makin ke atas, suhu uap air menjadi makin rendah.",Makin ke atas@ suhu uap air menjadi makin rendah.,IPA,Punctuation Error
"Pada suhu tertentu, uap air akan mengembun menjadi titik-titik air.","Pada suhu tertentu, uap air akan mengembun menjadi titik-titik air@",IPA,Punctuation Error
Titik-titik air akan berubah menjadi tetes-tetes air.,Titik-titik air akan berubah menjadi tetes-tetes air?,IPA,Punctuation Error
Makin lama tetes-tetes air itu makin berat dan akhirnya jatuh ke bumi dalam bentuk hujan.,Makin lama tetes?tetes air itu makin berat dan akhirnya jatuh ke bumi dalam bentuk hujan.,IPA,Punctuation Error
Badai kadang-kadang terjadi pada saat hujan turun deras.,Badai kadang?kadang terjadi pada saat hujan turun deras.,IPA,Punctuation Error
Badai adalah angin kencang disertai guntur yang bergemuruh dan kilat yang menyambar-nyambar.,Badai adalah angin kencang disertai guntur yang bergemuruh dan kilat yang menyambar?nyambar.,IPA,Punctuation Error
Badai bisa menyebabkan kerusakan parah di bumi.,Badai bisa menyebabkan kerusakan parah di bumi',IPA,Punctuation Error
Besar kecilnya hujan dapat diukur dengan alat yang disebut regenmeter.,Besar kecilnya hujan dapat diukur dengan alat yang disebut regenmeter',IPA,Punctuation Error
"Lakukan pengukuran suhu di beberapa tempat yang berbeda pada waktu pagi, siang, dan sore hari!","Lakukan pengukuran suhu di beberapa tempat yang berbeda pada waktu pagi, siang, dan sore hari@",IPA,Punctuation Error
Buat kesimpulan berdasarkan data hasil pengukuran suhu yang telah kamu peroleh!,Buat kesimpulan berdasarkan data hasil pengukuran suhu yang telah kamu peroleh(,IPA,Punctuation Error
Salah satu faktor  yang memengaruhi kondisi cuaca pada suatu tempat adalah banyak sedikitnya panas matahari yang diterima bumi.,Salah satu faktor  yang memengaruhi kondisi cuaca pada suatu tempat adalah banyak sedikitnya panas matahari yang diterima bumi',IPA,Punctuation Error
Kondisi cuaca pada saat siang dan malam hari berbeda.,Kondisi cuaca pada saat siang dan malam hari berbeda',IPA,Punctuation Error
"Untuk membuktikannya, coba rasakan cuaca di saat siang dan malam hari!",Untuk membuktikannya@ coba rasakan cuaca di saat siang dan malam hari!,IPA,Punctuation Error
Cuaca hari ini belum tentu sama dengan cuaca kemarin.,Cuaca hari ini belum tentu sama dengan cuaca kemarin',IPA,Punctuation Error
Bumi diselimuti oleh lapisan-lapisan udara.,Bumi diselimuti oleh lapisan?lapisan udara.,IPA,Punctuation Error
Lapisan ini disebut atmosfer.,Lapisan ini disebut atmosfer',IPA,Punctuation Error
Lapisan atmosfer yang letaknya paling dekat dengan permukaan bumi disebut troposter.,Lapisan atmosfer yang letaknya paling dekat dengan permukaan bumi disebut troposter',IPA,Punctuation Error
"Pada lapisan inilah, kelembapan, suhu, dan tekanan udara sering berubah-ubah sehingga menciptakan berbagai kondisi cuaca (rose, 2000).","Pada lapisan inilah, kelembapan, suhu, dan tekanan udara sering berubah-ubah sehingga menciptakan berbagai kondisi cuaca (rose, 2000\.",IPA,Punctuation Error
"Banyak orang perlu untuk mengetahui ramalan cuaca besok, minggu depan, atau bahkan bulan depan.","Banyak orang perlu untuk mengetahui ramalan cuaca besok, minggu depan, atau bahkan bulan depan@",IPA,Punctuation Error
"Kondisi cuaca sangat penting untuk nelayan, petani, pilot pesawat terbang, olahragawan, dan sebagainya.","Kondisi cuaca sangat penting untuk nelayan} petani, pilot pesawat terbang, olahragawan, dan sebagainya.",IPA,Punctuation Error
"Di negara kita terdapat sebuah badan yang bertugas mengukur suhu, curah hujan, kecepatan angin, dan arah angin.","Di negara kita terdapat sebuah badan yang bertugas mengukur suhu@ curah hujan, kecepatan angin, dan arah angin.",IPA,Punctuation Error
Badan itu dinamakan badan meteorologi dan geofisika.,Badan itu dinamakan badan meteorologi dan geofisika',IPA,Punctuation Error
"Badan tersebut juga bertugas menerima laporan dari stasiun-stasiun cuaca di darat, di laut, di udara, dan dari satelit.","Badan tersebut juga bertugas menerima laporan dari stasiun-stasiun cuaca di darat} di laut, di udara, dan dari satelit.",IPA,Punctuation Error
Informasi yang berasal dari stasiun-stasiun itu lalu digunakan untuk membuat ramalan cuaca.,Informasi yang berasal dari stasiun?stasiun itu lalu digunakan untuk membuat ramalan cuaca.,IPA,Punctuation Error
Coba perhatikan simbol-simbol ramalan cuaca berikut!,Coba perhatikan simbol?simbol ramalan cuaca berikut!,IPA,Punctuation Error
Dapatkah kamu memahami arti simbol-simbol di atas?,Dapatkah kamu memahami arti simbol>simbol di atas?,IPA,Punctuation Error
Coba perhatikan ramalan cuaca melalui tayangan televisi.,Coba perhatikan ramalan cuaca melalui tayangan televisi',IPA,Punctuation Error
Catat simbol-simbol yang digunakan untuk menggambarkan kondisi cuaca di suatu tempat tertentu.,Catat simbol?simbol yang digunakan untuk menggambarkan kondisi cuaca di suatu tempat tertentu.,IPA,Punctuation Error
Cuaca sangat berpengaruh terhadap kehidupan manusia dan lingkungannya.,Cuaca sangat berpengaruh terhadap kehidupan manusia dan lingkungannya',IPA,Punctuation Error
"Perbedaan cuaca dapat menyebabkan perbedaan tata cara dan kegiatan manusia yang tinggal di daerah pegunungan, daerah pantai, dan daerah dataran rendah.","Perbedaan cuaca dapat menyebabkan perbedaan tata cara dan kegiatan manusia yang tinggal di daerah pegunungan, daerah pantai, dan daerah dataran rendah@",IPA,Punctuation Error
"Untuk mengetahui perbedaan tersebut, perhatikan uraian berikut!",Untuk mengetahui perbedaan tersebut@ perhatikan uraian berikut!,IPA,Punctuation Error
Penduduk yang hidup di daerah pegunungan biasanya membuat rumah-rumah yang beratap rendah.,Penduduk yang hidup di daerah pegunungan biasanya membuat rumah?rumah yang beratap rendah.,IPA,Punctuation Error
"Mata pencaharian mereka adalah bertani, beternak, dan berkebun.","Mata pencaharian mereka adalah bertani, beternak, dan berkebun@",IPA,Punctuation Error
Pakaian yang dikenakan biasanya tebal-tebal.,Pakaian yang dikenakan biasanya tebal?tebal.,IPA,Punctuation Error
Pakaian ini berguna untuk melindungi tubuh mereka dari cuaca dingin.,Pakaian ini berguna untuk melindungi tubuh mereka dari cuaca dingin',IPA,Punctuation Error
Penduduk yang tinggal di daerah pantai biasanya membuat rumah-rumah yang beratap tinggi.,Penduduk yang tinggal di daerah pantai biasanya membuat rumah?rumah yang beratap tinggi.,IPA,Punctuation Error
"Mata pencaharian mereka berhubungan dengan laut, seperti menangkap ikan, membuat tambak, petani garam, dan industri pengolahan ikan laut.","Mata pencaharian mereka berhubungan dengan laut} seperti menangkap ikan, membuat tambak, petani garam, dan industri pengolahan ikan laut.",IPA,Punctuation Error
Pakaian yang dikenakan penduduk pantai biasanya tipis karena cuaca di daerah pantai umumnya sangat panas.,Pakaian yang dikenakan penduduk pantai biasanya tipis karena cuaca di daerah pantai umumnya sangat panas',IPA,Punctuation Error
Di daerah dataran rendah kadang-kadang dijumpai sungai yang berkelok-kelok.,Di daerah dataran rendah kadang-kadang dijumpai sungai yang berkelok-kelok?,IPA,Punctuation Error
"Mata pencaharian penduduknya, antara lain bertani, beternak, dan berkebun.","Mata pencaharian penduduknya@ antara lain bertani, beternak, dan berkebun.",IPA,Punctuation Error
"Sementara itu, di kawasan perkotaan banyak kita jumpai industri-industri maju.","Sementara itu, di kawasan perkotaan banyak kita jumpai industri-industri maju@",IPA,Punctuation Error
Penduduk yang hidup di dataran rendah lebih senang mengenakan pakaian yang tidak terlalu tebal maupun terlalu tipis.,Penduduk yang hidup di dataran rendah lebih senang mengenakan pakaian yang tidak terlalu tebal maupun terlalu tipis',IPA,Punctuation Error
Keadaan ini disebabkan cuaca di daerah dataran rendah umumnya tidak terlalu panas juga tidak terlalu dingin.,Keadaan ini disebabkan cuaca di daerah dataran rendah umumnya tidak terlalu panas juga tidak terlalu dingin',IPA,Punctuation Error
Termasuk di daerah manakah tempat tinggalmu?,Termasuk di daerah manakah tempat tinggalmu',IPA,Punctuation Error
Samakah keadaannya dengan uraian di atas?,Samakah keadaannya dengan uraian di atas',IPA,Punctuation Error
Lakukan pengamatan terhadap kegiatan manusia pada saat siang dan sore hari.,Lakukan pengamatan terhadap kegiatan manusia pada saat siang dan sore hari',IPA,Punctuation Error
"Pengamatan itu meliputi pakaian yang dikenakan, makanan dan minuman yang dikonsumsi, serta pekerjaan yang dilakukan.","Pengamatan itu meliputi pakaian yang dikenakan, makanan dan minuman yang dikonsumsi, serta pekerjaan yang dilakukan@",IPA,Punctuation Error
Tulis hasil pengamatanmu pada buku tugas lalu diskusikan dengan teman-teman dan gurumu!,Tulis hasil pengamatanmu pada buku tugas lalu diskusikan dengan teman?teman dan gurumu!,IPA,Punctuation Error
Cuaca adalah keadaan udara di suatu tempat pada waktu tertentu.,Cuaca adalah keadaan udara di suatu tempat pada waktu tertentu',IPA,Punctuation Error
Iklim merupakan suhu rata-rata udara dalam waktu lama pada daerah yang sangat luas.,Iklim merupakan suhu rata?rata udara dalam waktu lama pada daerah yang sangat luas.,IPA,Punctuation Error
"Macam-macam kondisi cuaca, antara lain, cerah, berawan, dingin, berangin, dan hujan.","Macam-macam kondisi cuaca@ antara lain, cerah, berawan, dingin, berangin, dan hujan.",IPA,Punctuation Error
Perbedaan kondisi cuaca menyebabkan perbedaan tata cara dan kegiatan manusia.,Perbedaan kondisi cuaca menyebabkan perbedaan tata cara dan kegiatan manusia',IPA,Punctuation Error
"Mengapa ketika cuaca cerah, udara tidak terasa dingin?",Mengapa ketika cuaca cerah@ udara tidak terasa dingin?,IPA,Punctuation Error
"Jika pada pagi hari langit terlihat berwarna kuning cerah, maka bagaimanakah kira-kira cuaca pada siang harinya?","Jika pada pagi hari langit terlihat berwarna kuning cerah, maka bagaimanakah kira-kira cuaca pada siang harinya@",IPA,Punctuation Error
Bagaimana proses terjadinya hujan?,Bagaimana proses terjadinya hujan',IPA,Punctuation Error
Bagaimanakah tanda-tanda akan turun hujan?,Bagaimanakah tanda>tanda akan turun hujan?,IPA,Punctuation Error
"Pada malam hari, di daerah pantai berhembus angin darat.",Pada malam hari@ di daerah pantai berhembus angin darat.,IPA,Punctuation Error
Jelaskan proses terjadinya angin darat tersebut!,Jelaskan proses terjadinya angin darat tersebut(,IPA,Punctuation Error
Sebutkan beberapa contoh tumbuhan yang sesuai untuk ditanam di daerah pantai!,Sebutkan beberapa contoh tumbuhan yang sesuai untuk ditanam di daerah pantai(,IPA,Punctuation Error
Persiapan apa yang kamu lakukan untuk melakukan kegiatanmu bila ramalan cuaca hari ini bersimbol berikut?,Persiapan apa yang kamu lakukan untuk melakukan kegiatanmu bila ramalan cuaca hari ini bersimbol berikut',IPA,Punctuation Error
Mengapa rumah-rumah di daerah pantai umumnya beratap tinggi?,Mengapa rumah>rumah di daerah pantai umumnya beratap tinggi?,IPA,Punctuation Error
Bagaimana sebaiknya kita berpakaian saat berada di tempat yang gersang dan panas pada siang hari?,Bagaimana sebaiknya kita berpakaian saat berada di tempat yang gersang dan panas pada siang hari',IPA,Punctuation Error
Bagaimana hubungan antara perbedaan kondisi cuaca dengan kegiatan yang dilakukan manusia?,Bagaimana hubungan antara perbedaan kondisi cuaca dengan kegiatan yang dilakukan manusia',IPA,Punctuation Error
Kamu dapat mengidentifikasi cara manusia dalam memelihara dan melestarikan alam dan lingkungan sekitar.,Kamu dapat mengidentifikasi cara manusia dalam memelihara dan melestarikan alam dan lingkungan sekitar',IPA,Punctuation Error
Setiap hari kita membutuhkan makanan.,Setiap hari kita membutuhkan makanan',IPA,Punctuation Error
Berasal dari manakah makanan yang kita makan?,Berasal dari manakah makanan yang kita makan',IPA,Punctuation Error
Makanan kita berasal dari hewan dan tumbuhan.,Makanan kita berasal dari hewan dan tumbuhan',IPA,Punctuation Error
"Selain itu, kita juga memerlukan bahan pakaian, perabot rumah tangga, bahan bangunan, dan berbagai sumber energi, seperti minyak bumi, batu bara, dan gas alam.","Selain itu@ kita juga memerlukan bahan pakaian, perabot rumah tangga, bahan bangunan, dan berbagai sumber energi, seperti minyak bumi, batu bara, dan gas alam.",IPA,Punctuation Error
Semua yang kita perlukan tersebut berasal dari sumber daya alam.,Semua yang kita perlukan tersebut berasal dari sumber daya alam',IPA,Punctuation Error
Bumi kita mempunyai berbagai sumber daya alam.,Bumi kita mempunyai berbagai sumber daya alam',IPA,Punctuation Error
Apakah yang disebut sumber daya alam?,Apakah yang disebut sumber daya alam',IPA,Punctuation Error
Sumber daya alam adalah segala sesuatu yang terdapat di alam yang dapat digunakan oleh manusia untuk mencukupi kebutuhan hidupnya.,Sumber daya alam adalah segala sesuatu yang terdapat di alam yang dapat digunakan oleh manusia untuk mencukupi kebutuhan hidupnya',IPA,Punctuation Error
"Berdasarkan kelestariannya, sumber daya alam dapat digolongkan menjadi dua macam, yaitu sumber daya alam yang dapat diperbarui dan sumber daya alam yang tidak dapat diperbarui.","Berdasarkan kelestariannya, sumber daya alam dapat digolongkan menjadi dua macam, yaitu sumber daya alam yang dapat diperbarui dan sumber daya alam yang tidak dapat diperbarui@",IPA,Punctuation Error
Terjadi proses penyerbukan dilanjutkan pembuahan sehingga dihasilkan benih.,Terjadi proses penyerbukan dilanjutkan pembuahan sehingga dihasilkan benih',IPA,Punctuation Error
Benih tumbuh menjadi tumbuhan baru.,Benih tumbuh menjadi tumbuhan baru',IPA,Punctuation Error
Tumbuhan mengalami pertumbuhan dan perkembangan sehingga menjadi besar.,Tumbuhan mengalami pertumbuhan dan perkembangan sehingga menjadi besar',IPA,Punctuation Error
